GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",248627,263439,276311,287361,342131,386697
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",60161,64454,68129,65625,(D),74807
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",634672,652385,691606,802010,753707,824428
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",110254,114269,120686,124414,133724,129683
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",524418,538116,570919,677596,619983,694745
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",223691,232319,240144,261997,275917,319623
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",91430,100598,107752,110836,112385,129234
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",17428,17975,13934,12197,11833,12710
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",114833,113745,118458,138964,151699,177680
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",299358,322268,363695,393882,434660,479651
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",10189,11096,11573,10297,9335,13375
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",289169,311172,352122,383585,425325,466276
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",167434,172952,194479,157508,206642,235639
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",7514,7008,8598,4582,6116,7919
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",159920,165944,185882,152926,200527,227720
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",139067,144468,149980,141903,(D),171585
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",1993673,2081024,2139268,2222421,2366914,2466757
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",1986215,1835027,1897251,1918782,1895010,2546022
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",916324,954925,1003604,1013476,1136191,1236894
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",1307850,1330538,1406013,1602594,1775790,2191163
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",210942,208309,244835,279304,(D),356991
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",2296891,2144551,2266800,2357403,2377568,3063672
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",3748557,3874309,4117650,4438994,4805699,5533790
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",5939236,5997132,6301897,6357914,6954619,7499866
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",4010283,4036554,4258576,4236537,4869731,5340525
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",8892,13962,(D),(D),55298,9714
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",19896,19646,23043,28173,29381,41437
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",29575,30383,(D),(D),(D),42563
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",171158,171567,188352,193411,284666,338692
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",976781,909616,907929,922822,975620,1185481
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",691560,633319,616923,596489,644613,781128
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",285221,276297,291005,326333,331007,404353
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",(D),(D),126980,128131,(D),(D)
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",410935,423664,451346,469859,521285,547183
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",(D),(D),112745,(D),(D),(D)
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",(D),(D),(D),(D),388733,(D)
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",865278,912104,998732,948871,1015041,1080345
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",193935,195753,203682,205992,217682,224439
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",671343,716351,795050,742879,797359,855906
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",355917,(D),(D),348348,(D),(D)
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",140944,144957,157028,148470,178557,201295
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",286392,305755,312965,327570,430036,461419
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",16933,15561,13197,11381,(D),16360
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",269459,290194,299768,316189,(D),445059
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",179806,(D),196988,(D),218110,247468
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",(D),(D),(D),(D),10545,11938
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",(D),(D),(D),(D),207565,235530
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",165314,176247,194170,(D),187380,203524
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",1928953,1960578,2043320,2121377,2084889,2159341
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",28788,33608,(D),(D),84679,51151
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",(D),(D),578326,597990,(D),(D)
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",(D),(D),(D),(D),1364354,(D)
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",1176727,1114791,(D),(D),1344966,1575323
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",2833556,2921763,(D),(D),3524765,3765201
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",16441996,16645083,16329118,16099107,18881979,21094129
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",15776426,15960861,15636967,15388438,18157318,20336923
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",(D),(D),155886,156840,211134,382206
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",8521,7685,5705,7214,(D),(D)
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",22546,23060,23553,25420,24933,26202
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",417788,442429,478906,467379,496519,542764
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",9391716,9253639,8896339,8493433,10111006,11583372
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",8345941,8141860,7801737,7497190,8951292,10251430
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",1045774,1111779,1094602,996243,1159714,1331942
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",1056265,1177303,1248338,1275966,1466547,1589524
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",640631,680350,710076,756611,861114,914892
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",(D),(D),364667,370568,(D),(D)
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",63450,66500,66702,61029,70752,77344
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",1060314,1196012,1180615,1180980,1265885,(D)
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",263756,277053,306595,278839,302512,306943
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",796558,918959,874020,902140,963373,(D)
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",1137840,1093222,1064124,1173971,1604349,1644488
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",344329,281210,270857,254434,300326,304321
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",553812,553793,554066,681901,983972,996582
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",239699,258219,239201,237636,320051,343585
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",821362,841653,870654,869171,928919,987130
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",64573,66341,70256,65704,71626,79336
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",756789,775312,800398,803468,857293,907794
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",290699,304225,279956,243833,301267,334917
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",31421,33074,32693,25257,28353,31334
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",259278,271152,247264,218575,272914,303584
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",272866,283203,291446,306023,346863,365418
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",665570,684222,692151,710669,724661,757206
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",(D),(D),161591,164054,(D),(D)
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",1696896,1857653,1958414,2032578,2327662,2504416
